"Notes"	"State"	"State Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate
	"Pennsylvania"	"42"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	28	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Unspecified mental retardation"	"F79"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Rett syndrome"	"F84.2"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Pneumococcal meningitis"	"G00.1"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Streptococcal meningitis"	"G00.2"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Bacterial meningitis, unspecified"	"G00.9"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Meningitis, unspecified"	"G03.9"	25	72203320	0.03	0.01	0.04
	"Pennsylvania"	"42"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	17	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Sequelae of inflammatory diseases of central nervous system"	"G09"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Early-onset cerebellar ataxia"	"G11.1"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"	"G12.0"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Spinal muscular atrophy, unspecified"	"G12.9"	73	72203320	0.10	0.01	0.11
	"Pennsylvania"	"42"	"Other specified degenerative diseases of nervous system"	"G31.8"	21	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Degenerative disease of nervous system, unspecified"	"G31.9"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Epilepsy, unspecified"	"G40.9"	56	72203320	0.08	0.01	0.08
	"Pennsylvania"	"42"	"Status epilepticus, unspecified"	"G41.9"	32	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Sleep apnoea"	"G47.3"	11	72203320	0.02 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Myoneural disorder, unspecified"	"G70.9"	26	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Muscular dystrophy"	"G71.0"	120	72203320	0.17	0.02	0.16
	"Pennsylvania"	"42"	"Myotonic disorders"	"G71.1"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Congenital myopathies"	"G71.2"	55	72203320	0.08	0.01	0.08
	"Pennsylvania"	"42"	"Other infantile cerebral palsy"	"G80.8"	11	72203320	0.02 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Infantile cerebral palsy, unspecified"	"G80.9"	260	72203320	0.36	0.02	0.35
	"Pennsylvania"	"42"	"Hydrocephalus, unspecified"	"G91.9"	40	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	152	72203320	0.21	0.02	0.22
	"Pennsylvania"	"42"	"Encephalopathy, unspecified"	"G93.4"	54	72203320	0.07	0.01	0.08
	"Pennsylvania"	"42"	"Compression of brain"	"G93.5"	11	72203320	0.02 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Cerebral oedema"	"G93.6"	21	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Other specified disorders of brain"	"G93.8"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	18	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Acute myocardial infarction, unspecified"	"I21.9"	38	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Atherosclerotic heart disease"	"I25.1"	31	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	78	72203320	0.11	0.01	0.10
	"Pennsylvania"	"42"	"Primary pulmonary hypertension"	"I27.0"	55	72203320	0.08	0.01	0.08
	"Pennsylvania"	"42"	"Other secondary pulmonary hypertension"	"I27.2"	70	72203320	0.10	0.01	0.10
	"Pennsylvania"	"42"	"Other specified diseases of pulmonary vessels"	"I28.8"	10	72203320	0.01 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Acute and subacute infective endocarditis"	"I33.0"	18	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Aortic (valve) stenosis"	"I35.0"	11	72203320	0.02 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Endocarditis, valve unspecified"	"I38"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Infective myocarditis"	"I40.0"	18	72203320	0.02 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Acute myocarditis, unspecified"	"I40.9"	18	72203320	0.02 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Dilated cardiomyopathy"	"I42.0"	59	72203320	0.08	0.01	0.08
	"Pennsylvania"	"42"	"Other hypertrophic cardiomyopathy"	"I42.2"	104	72203320	0.14	0.01	0.14
	"Pennsylvania"	"42"	"Endocardial fibroelastosis"	"I42.4"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Cardiomyopathy, unspecified"	"I42.9"	122	72203320	0.17	0.02	0.17
	"Pennsylvania"	"42"	"Sudden cardiac death, so described"	"I46.1"	17	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Cardiac arrest, unspecified"	"I46.9"	61	72203320	0.08	0.01	0.09
	"Pennsylvania"	"42"	"Cardiac arrhythmia, unspecified"	"I49.9"	101	72203320	0.14	0.01	0.13
	"Pennsylvania"	"42"	"Congestive heart failure"	"I50.0"	22	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Heart failure, unspecified"	"I50.9"	33	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Myocarditis, unspecified"	"I51.4"	65	72203320	0.09	0.01	0.09
	"Pennsylvania"	"42"	"Cardiomegaly"	"I51.7"	44	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Heart disease, unspecified"	"I51.9"	30	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	44	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Intracerebral haemorrhage, unspecified"	"I61.9"	37	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	35	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Cerebral infarction, unspecified"	"I63.9"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Stroke, not specified as haemorrhage or infarction"	"I64"	27	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Other specified cerebrovascular diseases"	"I67.8"	95	72203320	0.13	0.01	0.14
	"Pennsylvania"	"42"	"Dissection of aorta [any part]"	"I71.0"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Influenza due to identified avian influenza virus"	"J09"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	19	72203320	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Influenza with pneumonia, virus not identified"	"J11.0"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Viral pneumonia, unspecified"	"J12.9"	44	72203320	0.06	0.01	0.07
	"Pennsylvania"	"42"	"Bronchopneumonia, unspecified"	"J18.0"	85	72203320	0.12	0.01	0.12
	"Pennsylvania"	"42"	"Pneumonia, unspecified"	"J18.9"	192	72203320	0.27	0.02	0.27
	"Pennsylvania"	"42"	"Acute bronchiolitis, unspecified"	"J21.9"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Bronchitis, not specified as acute or chronic"	"J40"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	10	72203320	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Predominantly allergic asthma"	"J45.0"	86	72203320	0.12	0.01	0.12
	"Pennsylvania"	"42"	"Asthma, unspecified"	"J45.9"	80	72203320	0.11	0.01	0.10
	"Pennsylvania"	"42"	"Status asthmaticus"	"J46"	34	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Pneumonitis due to food and vomit"	"J69.0"	52	72203320	0.07	0.01	0.07
	"Pennsylvania"	"42"	"Adult respiratory distress syndrome"	"J80"	43	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Pulmonary oedema"	"J81"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Interstitial pulmonary disease, unspecified"	"J84.9"	43	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Pneumothorax, unspecified"	"J93.9"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Respiratory failure, unspecified"	"J96.9"	30	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Other disorders of lung"	"J98.4"	132	72203320	0.18	0.02	0.20
	"Pennsylvania"	"42"	"Other specified respiratory disorders"	"J98.8"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	18	72203320	0.02 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Diaphragmatic hernia without obstruction or gangrene"	"K44.9"	13	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	62	72203320	0.09	0.01	0.09
	"Pennsylvania"	"42"	"Acute vascular disorders of intestine"	"K55.0"	66	72203320	0.09	0.01	0.10
	"Pennsylvania"	"42"	"Vascular disorder of intestine, unspecified"	"K55.9"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Volvulus"	"K56.2"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Other and unspecified intestinal obstruction"	"K56.6"	19	72203320	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Perforation of intestine (nontraumatic)"	"K63.1"	25	72203320	0.03	0.01	0.04
	"Pennsylvania"	"42"	"Hepatic failure, unspecified"	"K72.9"	40	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Liver disease, unspecified"	"K76.9"	20	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Acute pancreatitis, unspecified"	"K85.9"	17	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Blind loop syndrome, not elsewhere classified"	"K90.2"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	19	72203320	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Acute renal failure, unspecified"	"N17.9"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"End-stage renal disease"	"N18.0"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Chronic renal failure, unspecified"	"N18.9"	10	72203320	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Unspecified renal failure"	"N19"	84	72203320	0.12	0.01	0.12
	"Pennsylvania"	"42"	"Urinary tract infection, site not specified"	"N39.0"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Death from any obstetric cause occurring more than 42 days but less than one year after delivery"	"O96"	10	72203320	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by maternal hypertensive disorders"	"P00.0"	57	72203320	0.08	0.01	0.09
	"Pennsylvania"	"42"	"Newborn affected by maternal infectious and parasitic diseases"	"P00.2"	10	72203320	0.01 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by maternal injury"	"P00.5"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by other maternal conditions"	"P00.8"	25	72203320	0.03	0.01	0.04
	"Pennsylvania"	"42"	"Newborn affected by incompetent cervix"	"P01.0"	398	72203320	0.55	0.03	0.61
	"Pennsylvania"	"42"	"Newborn affected by premature rupture of membranes"	"P01.1"	781	72203320	1.08	0.04	1.19
	"Pennsylvania"	"42"	"Newborn affected by oligohydramnios"	"P01.2"	73	72203320	0.10	0.01	0.11
	"Pennsylvania"	"42"	"Newborn affected by polyhydramnios"	"P01.3"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by multiple pregnancy"	"P01.5"	331	72203320	0.46	0.03	0.50
	"Pennsylvania"	"42"	"Newborn affected by other maternal complications of pregnancy"	"P01.8"	40	72203320	0.06	0.01	0.06
	"Pennsylvania"	"42"	"Newborn affected by placenta praevia"	"P02.0"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	401	72203320	0.56	0.03	0.61
	"Pennsylvania"	"42"	"Newborn affected by other and unspecified morphological and functional abnormalities of placenta"	"P02.2"	10	72203320	0.01 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by placental transfusion syndromes"	"P02.3"	65	72203320	0.09	0.01	0.10
	"Pennsylvania"	"42"	"Newborn affected by prolapsed cord"	"P02.4"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by other compression of umbilical cord"	"P02.5"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by chorioamnionitis"	"P02.7"	425	72203320	0.59	0.03	0.65
	"Pennsylvania"	"42"	"Newborn affected by breech delivery and extraction"	"P03.0"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Newborn affected by other specified complications of labour and delivery"	"P03.8"	48	72203320	0.07	0.01	0.07
	"Pennsylvania"	"42"	"Newborn affected by complication of labour and delivery, unspecified"	"P03.9"	44	72203320	0.06	0.01	0.07
	"Pennsylvania"	"42"	"Newborn affected by maternal use of drugs of addiction"	"P04.4"	19	72203320	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Slow fetal growth, unspecified"	"P05.9"	80	72203320	0.11	0.01	0.12
	"Pennsylvania"	"42"	"Extremely low birth weight"	"P07.0"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Extreme immaturity"	"P07.2"	2696	72203320	3.73	0.07	4.10
	"Pennsylvania"	"42"	"Other preterm infants"	"P07.3"	801	72203320	1.11	0.04	1.22
	"Pennsylvania"	"42"	"Intrauterine hypoxia, unspecified"	"P20.9"	80	72203320	0.11	0.01	0.12
	"Pennsylvania"	"42"	"Severe birth asphyxia"	"P21.0"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Birth asphyxia, unspecified"	"P21.9"	207	72203320	0.29	0.02	0.31
	"Pennsylvania"	"42"	"Respiratory distress syndrome of newborn"	"P22.0"	446	72203320	0.62	0.03	0.68
	"Pennsylvania"	"42"	"Respiratory distress of newborn, unspecified"	"P22.9"	38	72203320	0.05	0.01	0.06
	"Pennsylvania"	"42"	"Congenital pneumonia, unspecified"	"P23.9"	36	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Neonatal aspiration of meconium"	"P24.0"	26	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Neonatal aspiration syndrome, unspecified"	"P24.9"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Interstitial emphysema originating in the perinatal period"	"P25.0"	45	72203320	0.06	0.01	0.07
	"Pennsylvania"	"42"	"Pneumothorax originating in the perinatal period"	"P25.1"	63	72203320	0.09	0.01	0.10
	"Pennsylvania"	"42"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	134	72203320	0.19	0.02	0.20
	"Pennsylvania"	"42"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	103	72203320	0.14	0.01	0.16
	"Pennsylvania"	"42"	"Unspecified chronic respiratory disease originating in the perinatal period"	"P27.9"	22	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Primary atelectasis of newborn"	"P28.0"	178	72203320	0.25	0.02	0.27
	"Pennsylvania"	"42"	"Other apnoea of newborn"	"P28.4"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Respiratory failure of newborn"	"P28.5"	33	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Other specified respiratory conditions of newborn"	"P28.8"	11	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Respiratory condition of newborn, unspecified"	"P28.9"	10	72203320	0.01 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Neonatal cardiac failure"	"P29.0"	202	72203320	0.28	0.02	0.31
	"Pennsylvania"	"42"	"Neonatal cardiac dysrhythmia"	"P29.1"	252	72203320	0.35	0.02	0.38
	"Pennsylvania"	"42"	"Persistent fetal circulation"	"P29.3"	37	72203320	0.05	0.01	0.06
	"Pennsylvania"	"42"	"Other cardiovascular disorders originating in the perinatal period"	"P29.8"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Congenital cytomegalovirus infection"	"P35.1"	21	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Congenital herpesviral [herpes simplex] infection"	"P35.2"	23	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Other bacterial sepsis of newborn"	"P36.8"	27	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	449	72203320	0.62	0.03	0.68
	"Pennsylvania"	"42"	"Neonatal candidiasis"	"P37.5"	26	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Other specified congenital infectious and parasitic diseases"	"P37.8"	10	72203320	0.01 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Infection specific to the perinatal period, unspecified"	"P39.9"	46	72203320	0.06	0.01	0.07
	"Pennsylvania"	"42"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	205	72203320	0.28	0.02	0.31
	"Pennsylvania"	"42"	"Intracerebral (nontraumatic) haemorrhage of newborn"	"P52.4"	29	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Intracranial (nontraumatic) haemorrhage of newborn, unspecified"	"P52.9"	62	72203320	0.09	0.01	0.09
	"Pennsylvania"	"42"	"Other specified neonatal haemorrhages"	"P54.8"	12	72203320	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Neonatal haemorrhage, unspecified"	"P54.9"	16	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Disseminated intravascular coagulation of newborn"	"P60"	33	72203320	0.05	0.01	0.05
	"Pennsylvania"	"42"	"Other congenital anaemias, not elsewhere classified"	"P61.4"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Necrotizing enterocolitis of newborn"	"P77"	270	72203320	0.37	0.02	0.41
	"Pennsylvania"	"42"	"Perinatal intestinal perforation"	"P78.0"	48	72203320	0.07	0.01	0.07
	"Pennsylvania"	"42"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	121	72203320	0.17	0.02	0.18
	"Pennsylvania"	"42"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	108	72203320	0.15	0.01	0.16
	"Pennsylvania"	"42"	"Termination of pregnancy, newborn"	"P96.4"	27	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Other specified conditions originating in the perinatal period"	"P96.8"	20	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Condition originating in the perinatal period, unspecified"	"P96.9"	15	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Anencephaly"	"Q00.0"	196	72203320	0.27	0.02	0.30
	"Pennsylvania"	"42"	"Encephalocele, unspecified"	"Q01.9"	28	72203320	0.04	0.01	0.04
	"Pennsylvania"	"42"	"Microcephaly"	"Q02"	59	72203320	0.08	0.01	0.09
	"Pennsylvania"	"42"	"Atresia of foramina of Magendie and Luschka"	"Q03.1"	17	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Congenital hydrocephalus, unspecified"	"Q03.9"	58	72203320	0.08	0.01	0.09
	"Pennsylvania"	"42"	"Holoprosencephaly"	"Q04.2"	79	72203320	0.11	0.01	0.12
	"Pennsylvania"	"42"	"Other reduction deformities of brain"	"Q04.3"	74	72203320	0.10	0.01	0.11
	"Pennsylvania"	"42"	"Congenital cerebral cysts"	"Q04.6"	17	72203320	0.02 (Unreliable)	0.01	0.03 (Unreliable)
	"Pennsylvania"	"42"	"Congenital malformation of brain, unspecified"	"Q04.9"	72	72203320	0.10	0.01	0.11
	"Pennsylvania"	"42"	"Spina bifida, unspecified"	"Q05.9"	25	72203320	0.03	0.01	0.03
	"Pennsylvania"	"42"	"Congenital malformation of nervous system, unspecified"	"Q07.9"	14	72203320	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"Pennsylvania"	"42"	"Common arterial trunk"	"Q20.0"	17	72203320	0.02 (Unreliable)	0.01	0.03 (Unreliable)
